order_quantity,number_of_items,current_stock,reorder_level,shortage_quantity,supplier_lead_time,processing_time,shipping_time,fulfillment_days
7,3,74,62,0,16.6,1.36,2.61,4.1
41,12,154,52,0,11.5,1.74,3.67,5.48
25,1,183,42,0,8.3,0.97,1.19,2.34
5,1,159,50,0,10.1,0.72,3.3,4.16
49,7,25,50,24,8.6,1.8,3.64,16.46
123,3,39,46,84,7.6,2.37,1.56,13.09
41,4,24,42,17,9.1,1.46,1.39,13.77
59,4,11,63,48,9.1,1.38,1.8,13.96
18,4,1,51,17,9.7,1.37,6.08,18.89
4,2,84,49,0,4.5,1.48,3.16,4.89
3,2,0,89,3,17.1,1.18,6.49,28.55
21,7,52,65,0,17.3,1.71,3.98,5.79
10,4,1,49,9,10.6,1.48,1.51,17.01
7,4,1,89,6,22.8,1.14,1.25,28.65
16,8,12,53,4,9.3,1.98,3.15,16.48
29,3,23,63,6,11.2,1.5,2.25,16.89
4,4,0,63,4,13.1,1.17,3.42,20.45
11,5,74,50,0,11.0,1.79,6.07,8.09
64,7,101,63,0,8.3,1.57,3.69,5.5
6,1,158,50,0,10.8,0.71,4.76,5.68
36,4,0,47,36,6.2,1.63,5.59,15.62
11,6,6,44,5,7.6,1.58,4.49,16.4
27,6,127,70,0,15.7,1.19,2.24,3.55
44,6,161,120,0,29.0,1.39,2.83,4.4
32,8,0,62,32,8.2,1.74,3.3,15.07
37,3,0,55,37,9.9,1.22,1.05,14.33
6,4,124,46,0,9.7,1.1,1.16,2.54
45,5,18,73,27,11.8,1.65,2.98,20.15
8,5,95,78,0,16.5,1.12,5.92,7.11
21,5,197,58,0,11.4,1.36,3.66,5.13
21,2,42,50,0,6.3,1.28,1.68,3.26
25,2,57,50,0,8.5,1.02,3.13,4.34
22,8,204,85,0,12.5,1.32,3.94,5.46
8,3,66,49,0,9.2,1.32,3.56,5.07
5,2,88,62,0,9.4,0.86,6.48,7.54
36,5,6,55,30,9.5,1.32,3.63,16.49
19,2,133,58,0,10.5,1.21,1.38,2.67
46,1,133,40,0,7.4,0.85,3.39,4.43
16,1,4,66,12,15.5,1.1,1.66,20.48
5,3,64,45,0,6.3,0.98,2.07,3.19
39,5,129,51,0,12.4,1.21,3.56,4.84
12,5,89,42,0,8.7,1.49,1.59,3.3
22,7,62,55,0,11.0,2.01,6.25,8.56
9,6,98,91,0,18.4,1.18,2.7,4.09
72,7,0,79,72,18.2,1.73,5.36,28.93
7,5,2,73,5,16.3,1.63,3.6,27.27
12,3,2,73,10,19.9,1.29,3.07,25.7
18,6,193,123,0,26.8,1.2,3.38,4.8
6,2,93,81,0,15.6,0.89,1.49,2.73
22,8,68,74,0,13.1,1.84,2.59,4.62
70,4,109,29,0,7.4,1.3,3.42,4.99
11,4,91,69,0,14.1,1.35,2.55,4.06
23,4,59,47,0,11.3,1.16,6.09,7.45
1,1,96,97,0,21.7,1.15,1.96,3.35
16,5,151,71,0,15.0,1.54,1.74,3.62
12,4,6,47,6,6.8,1.36,6.21,16.72
8,5,67,52,0,12.2,1.32,3.17,4.76
44,5,29,60,15,15.8,1.68,3.31,23.58
12,1,0,49,12,11.2,1.16,1.12,17.82
14,1,135,108,0,26.4,1.03,1.17,2.49
12,7,0,65,12,14.7,1.44,1.41,19.74
3,2,0,47,3,7.5,1.21,3.91,14.65
6,4,0,33,6,7.3,1.28,2.8,14.09
39,9,61,45,0,7.9,1.61,3.57,5.47
2,2,1,62,1,8.9,1.74,3.74,16.91
8,1,79,58,0,10.9,0.68,1.0,1.96
11,1,1,64,10,12.6,1.16,5.8,23.42
79,6,29,83,50,18.4,1.75,6.69,35.29
33,1,145,65,0,15.6,1.12,6.04,7.47
10,2,96,67,0,9.5,0.78,1.45,2.56
53,7,117,54,0,9.5,2.4,4.81,7.52
8,2,3,70,5,15.2,1.03,4.04,25.48
41,6,141,55,0,8.8,1.6,3.85,5.76
5,5,164,73,0,13.6,1.18,3.47,4.91
43,9,136,27,0,6.0,1.61,3.62,5.57
11,5,116,62,0,12.8,1.51,2.46,4.26
7,3,4,81,3,12.1,1.46,4.5,21.24
14,3,144,65,0,8.9,1.14,5.76,7.25
21,5,0,40,21,6.6,1.55,2.77,12.97
11,7,106,47,0,6.2,1.53,6.02,7.81
27,6,134,54,0,11.7,1.42,1.84,3.51
10,2,1,64,9,12.5,1.3,4.31,20.35
29,6,0,32,29,5.2,1.65,3.45,12.7
24,10,0,32,24,5.1,2.49,3.34,12.46
16,4,0,36,16,7.0,1.6,2.0,14.84
11,4,89,61,0,7.4,1.64,1.08,2.81
19,2,70,41,0,8.1,1.68,3.39,5.21
27,5,17,69,10,11.8,1.55,1.5,18.42
105,4,38,68,67,16.4,1.73,1.47,20.67
38,3,115,67,0,16.5,1.2,6.58,8.01
40,7,18,69,22,14.2,1.83,6.24,24.2
265,6,253,59,12,16.2,2.29,3.26,27.35
26,3,0,51,26,7.5,1.49,3.39,13.74
25,5,118,63,0,14.0,1.2,4.76,6.29
31,4,135,62,0,14.8,1.2,2.85,4.35
7,3,3,31,4,5.8,1.35,2.65,11.81
11,2,5,99,6,18.5,1.08,2.94,27.83
10,1,1,68,9,15.1,0.94,1.64,19.52
29,1,12,46,17,8.5,1.27,4.01,15.4
14,8,65,46,0,5.4,1.35,3.45,5.11
19,8,40,49,0,11.6,1.59,3.25,4.91
44,2,76,62,0,9.5,1.29,5.67,7.19
36,4,28,40,8,6.5,1.59,2.72,12.41
14,1,71,41,0,10.9,0.83,4.22,5.27
9,4,1,43,8,8.9,1.2,3.41,15.31
46,3,0,58,46,15.2,1.53,3.6,22.44
33,7,24,37,9,5.1,1.88,3.88,15.52
4,3,1,63,3,15.8,1.6,6.62,27.59
12,1,0,45,12,10.5,1.41,3.4,18.54
19,2,0,68,19,14.1,1.26,5.59,26.38
33,5,17,82,16,19.2,1.29,3.49,28.11
37,4,156,73,0,12.7,1.28,1.44,2.83
21,3,178,82,0,15.7,1.24,3.25,4.8
28,5,177,40,0,6.0,1.29,2.93,4.3
17,7,0,45,17,6.2,1.69,6.18,15.48
9,5,79,36,0,9.4,1.09,4.1,5.32
13,2,4,54,9,8.3,1.43,4.29,15.5
17,3,12,66,5,13.1,1.11,3.16,21.06
16,3,0,71,16,13.1,1.38,4.29,22.88
3,3,149,72,0,17.3,1.16,5.5,6.87
11,7,4,51,7,10.5,1.83,1.57,15.81
17,4,68,36,0,6.0,1.62,6.47,8.41
13,6,124,90,0,17.4,1.52,6.25,8.01
13,4,8,78,5,17.1,1.48,6.64,28.18
26,6,76,35,0,9.5,1.84,1.04,3.05
6,3,1,82,5,17.3,1.58,5.92,27.95
4,1,0,34,4,5.8,0.99,1.41,10.2
12,6,4,62,8,9.7,1.45,2.01,15.63
33,6,11,47,22,6.9,1.94,3.4,15.35
75,6,0,82,75,15.5,1.75,1.61,21.9
33,2,0,57,33,8.3,1.09,3.38,14.45
4,3,2,82,2,16.4,1.26,6.16,27.23
13,3,96,53,0,6.7,0.68,3.16,4.12
21,4,131,106,0,24.3,1.46,3.0,4.62
19,5,113,43,0,9.4,1.63,5.78,7.67
27,8,0,37,27,9.0,1.68,5.59,18.58
7,1,0,60,7,15.0,1.22,5.91,24.64
17,5,105,68,0,12.7,1.71,6.35,8.16
24,6,46,28,0,9.4,1.47,5.4,12.01
35,4,26,48,9,8.9,1.59,1.31,13.99
8,2,161,84,0,20.9,0.86,4.48,5.45
12,4,175,65,0,10.3,1.11,2.69,3.86
1,1,1,52,0,10.4,1.31,1.0,2.61
9,7,153,38,0,6.7,1.52,1.64,3.51
10,5,0,93,10,18.8,1.53,2.78,26.24
7,3,74,43,0,7.5,1.12,5.94,7.16
19,6,14,41,5,7.2,1.55,4.25,15.35
16,2,133,66,0,15.9,0.88,3.22,4.42
2,2,0,35,2,3.8,1.49,1.1,7.77
20,6,94,53,0,11.5,1.93,1.0,3.08
7,6,2,46,5,9.0,1.76,5.6,17.47
25,6,76,66,0,9.9,1.45,3.39,5.07
5,3,59,44,0,7.5,1.14,4.46,5.79
17,4,12,42,5,8.3,1.54,1.42,13.28
13,5,66,27,0,5.2,1.47,1.44,3.02
22,12,350,70,0,15.1,1.87,3.48,5.55
18,3,231,44,0,9.4,1.49,3.11,4.73
13,4,234,69,0,16.4,0.97,1.0,2.07
4,4,2,94,2,25.8,1.56,4.15,39.8
4,1,40,44,0,6.8,1.35,1.77,3.39
10,4,53,51,0,13.7,1.66,4.0,5.77
16,8,131,47,0,7.1,1.69,3.61,5.41
10,4,2,40,8,7.9,1.25,4.02,15.01
29,2,276,60,0,10.2,1.45,2.81,4.55
13,2,210,101,0,23.8,0.88,1.52,2.57
7,3,40,50,0,9.2,1.32,3.73,5.26
13,5,115,61,0,10.1,1.13,4.09,5.35
20,3,5,73,15,11.6,1.31,1.69,16.19
22,7,0,65,22,10.0,1.55,1.69,17.86
89,6,14,29,75,6.8,2.23,3.6,15.0
9,2,92,68,0,17.0,0.86,5.33,6.25
15,4,45,43,0,8.8,1.1,1.23,2.67
24,5,104,45,0,5.9,1.54,3.27,4.9
16,3,69,53,0,12.0,1.27,3.87,5.27
10,4,103,70,0,17.5,1.0,1.73,2.86
4,1,2,37,2,7.5,1.23,4.18,14.85
10,3,5,53,5,9.5,1.25,6.22,22.75
6,2,64,60,0,10.4,0.96,5.9,7.03
3,1,62,35,0,8.5,0.88,4.08,5.25
8,2,117,48,0,10.5,1.0,2.94,4.16
6,3,274,67,0,20.5,1.22,3.37,4.73
28,8,69,30,0,10.6,1.98,3.07,5.1
28,4,8,67,20,13.1,1.24,3.0,19.14
7,5,69,52,0,9.0,1.31,1.01,2.61
13,2,2,60,11,11.9,0.92,3.2,18.74
3,1,108,76,0,12.5,1.09,3.59,4.94
11,5,126,50,0,14.6,1.07,3.34,4.63
24,2,112,27,0,8.7,1.07,3.62,4.99
35,7,107,40,0,9.7,1.64,6.1,7.86
9,5,0,48,9,15.3,1.39,2.45,20.98
42,7,124,43,0,9.0,1.57,6.07,7.74
4,3,46,48,0,6.8,1.53,3.16,4.88
5,1,3,50,2,8.5,1.19,2.76,16.92
31,5,125,79,0,15.1,1.23,3.6,4.95
74,3,21,75,53,16.1,1.63,1.53,22.83
26,4,156,60,0,13.9,1.74,1.57,3.46
16,4,128,70,0,17.3,1.84,3.81,5.8
2,2,1,88,1,19.8,1.3,5.69,28.49
3,2,340,85,0,25.0,1.18,5.55,6.98
18,4,69,34,0,14.2,1.12,1.48,2.82
12,4,44,56,0,10.0,1.4,3.29,4.98
6,4,181,42,0,6.1,1.27,4.71,6.31
17,7,137,57,0,6.6,1.89,3.43,5.51
18,4,105,52,0,7.7,1.05,1.49,2.62
38,3,1,76,37,16.4,1.12,3.09,24.56
19,4,72,42,0,7.9,1.29,3.01,4.63
50,6,62,37,0,7.9,1.49,5.23,6.79
17,3,84,43,0,8.2,0.91,3.32,4.54
15,4,267,63,0,10.5,1.17,5.88,7.2
43,1,31,63,12,12.0,1.03,6.46,20.65
7,6,142,68,0,12.0,1.04,3.35,4.63
207,5,302,48,0,8.3,2.04,5.78,8.11
23,1,0,62,23,15.9,1.41,3.57,24.7
23,7,60,64,0,10.2,1.44,3.41,4.97
26,10,77,78,0,14.9,2.28,3.89,6.33
89,1,178,56,0,10.8,1.23,4.1,5.46
34,10,0,52,34,8.2,2.04,1.44,13.28
4,3,0,54,4,9.1,1.35,1.02,13.72
58,5,0,39,58,7.5,1.51,3.39,14.61
12,4,7,36,5,5.9,1.48,1.55,11.0
18,2,100,47,0,11.3,1.11,2.85,4.14
5,1,46,40,0,7.1,0.73,5.82,6.83
26,5,84,50,0,6.3,1.81,2.78,4.75
9,3,133,75,0,14.6,1.21,3.64,5.16
18,1,150,83,0,17.8,1.19,5.46,6.72
13,3,249,55,0,7.9,1.09,3.31,4.47
93,7,180,112,0,30.0,1.69,3.39,5.16
98,10,187,54,0,14.4,1.99,2.88,4.99
17,3,5,55,12,11.3,1.84,5.97,22.46
17,9,166,36,0,5.2,1.53,2.97,4.69
12,3,57,68,0,13.0,1.03,2.12,3.34
44,4,136,47,0,6.8,1.46,4.06,5.71
12,2,42,53,0,7.2,1.18,3.99,5.51
11,4,2,43,9,13.6,1.62,3.53,24.62
40,5,151,85,0,22.9,1.26,1.61,3.06
10,2,7,56,3,11.5,1.13,5.88,21.15
16,4,1,75,15,15.8,1.59,3.7,22.94
4,1,186,114,0,22.7,0.87,4.2,5.36
31,6,74,29,0,5.8,1.82,1.02,3.08
94,7,74,56,20,13.6,2.07,1.66,18.69
31,5,70,73,0,18.0,1.39,1.0,2.55
61,7,142,66,0,16.8,1.63,3.27,5.03
8,1,4,67,4,17.4,1.3,5.93,27.19
20,5,0,48,20,8.7,1.59,6.1,18.4
7,5,83,69,0,12.2,1.59,3.76,5.67
13,6,7,79,6,18.1,1.78,4.05,25.38
33,3,11,54,22,13.4,1.01,2.83,23.13
18,6,85,39,0,6.5,1.43,1.85,3.33
5,3,3,32,2,7.0,1.54,4.27,15.05
5,3,4,84,1,17.0,1.09,1.29,21.87
5,5,86,48,0,4.2,1.38,5.74,7.33
26,3,264,48,0,13.8,1.06,3.55,4.87
105,8,63,70,42,14.9,1.78,1.43,21.26
56,5,68,53,0,12.7,1.57,3.4,5.21
3,2,89,69,0,15.0,1.04,6.65,7.85
59,9,106,67,0,14.9,1.68,7.07,8.96
38,6,57,21,0,4.5,1.9,1.35,3.45
4,3,79,49,0,5.3,0.85,4.54,5.52
13,3,69,44,0,7.9,1.17,1.34,2.58
44,1,2,56,42,12.7,1.04,6.34,23.32
27,1,97,60,0,12.2,1.15,3.03,4.31
5,3,1,34,4,7.0,1.62,3.1,13.0
28,1,190,77,0,18.5,1.43,3.35,4.95
2,2,166,83,0,25.5,0.99,1.87,2.96
13,2,48,44,0,14.9,1.25,3.59,4.93
46,1,85,49,0,12.1,0.9,2.76,3.81
17,4,104,56,0,12.8,1.33,2.9,4.33
10,2,4,29,6,8.2,1.12,2.72,14.12
37,6,43,36,0,6.4,1.3,3.64,5.22
40,3,149,66,0,16.0,1.34,1.57,3.25
53,4,186,67,0,14.9,1.14,1.56,2.83
36,5,179,78,0,16.1,1.18,3.55,4.93
44,5,13,77,31,12.5,1.73,5.66,23.14
32,3,115,44,0,6.2,0.99,3.58,4.64
21,5,79,30,0,6.1,1.29,2.14,3.55
18,5,115,49,0,7.1,1.45,1.76,3.42
13,1,415,97,0,19.7,0.9,2.97,4.06
6,2,0,28,6,5.9,1.11,1.35,10.23
7,3,2,42,5,10.1,1.23,1.22,18.42
13,5,120,33,0,8.6,1.53,1.9,3.61
20,6,70,34,0,6.2,1.6,3.02,4.74
60,10,176,66,0,13.2,1.68,3.58,5.45
16,3,0,99,16,20.0,1.3,1.35,25.92
41,6,64,63,0,10.5,1.58,3.15,4.88
43,8,39,42,4,5.6,1.61,3.59,12.09
13,1,122,51,0,9.4,0.88,1.4,2.54
28,5,109,51,0,8.4,1.24,6.33,7.68
13,7,3,55,10,9.4,1.81,5.78,18.26
54,5,196,65,0,9.9,1.63,1.0,2.87
29,10,0,89,29,21.6,2.17,3.41,29.8
6,5,88,64,0,12.8,1.54,1.61,3.29
19,4,107,57,0,12.8,0.94,3.77,4.99
72,4,44,48,28,8.3,1.41,3.42,15.23
14,2,147,68,0,15.8,1.15,6.38,7.69
25,4,13,62,12,16.7,1.72,2.9,23.87
27,4,12,73,15,13.9,1.65,1.94,20.44
6,6,0,78,6,13.4,1.8,6.26,22.7
26,7,54,39,0,6.1,1.47,3.3,4.87
5,2,158,64,0,12.6,1.89,1.97,4.21
9,6,1,90,8,19.2,1.37,1.64,25.73
43,9,1,60,42,12.9,1.67,6.57,22.97
23,6,9,69,14,14.8,1.67,5.65,23.54
13,2,65,48,0,9.4,1.44,3.19,4.87
25,5,12,40,13,8.0,1.26,1.75,12.79
16,6,170,47,0,6.8,1.46,1.53,3.2
17,4,153,82,0,17.8,1.13,2.85,4.03
30,5,71,62,0,10.3,1.35,2.34,3.8
9,5,0,73,9,16.7,1.42,2.29,25.15
17,3,40,37,0,9.0,1.35,1.59,3.19
12,3,84,86,0,17.2,1.34,3.19,4.86
4,3,88,48,0,11.1,1.16,3.2,4.43
7,2,95,43,0,9.4,0.84,6.17,7.26
67,5,83,45,0,9.4,1.27,2.15,3.62
23,3,129,52,0,15.5,1.19,7.19,8.54
5,2,4,59,1,12.9,1.5,3.36,19.1
4,4,85,76,0,15.5,1.15,5.84,7.25
15,5,8,77,7,19.1,1.63,3.43,26.93
67,8,191,65,0,9.9,1.81,3.68,5.72
14,4,174,78,0,14.0,1.01,5.62,6.83
53,5,80,62,0,10.5,1.41,2.89,4.42
23,8,0,30,23,9.1,2.04,3.4,17.19
25,5,63,76,0,12.9,1.68,6.14,8.0
5,1,2,37,3,6.0,1.05,4.27,14.49
38,4,217,89,0,16.3,1.2,1.01,2.53
12,4,0,53,12,12.3,1.42,2.01,19.5
36,5,82,45,0,8.2,1.55,3.45,5.14
8,3,130,61,0,12.4,1.05,5.89,7.04
19,4,0,28,19,5.5,1.77,5.3,14.3
23,8,68,25,0,6.7,1.54,3.68,5.53
14,4,6,17,8,6.7,1.35,3.62,14.27
24,4,162,70,0,6.5,1.43,2.52,4.16
13,5,185,36,0,10.1,1.24,5.88,7.37
9,1,80,43,0,12.4,0.8,4.2,5.35
70,6,277,122,0,30.0,1.42,3.36,4.87
42,4,105,61,0,17.4,1.26,5.85,7.21
8,6,51,20,0,5.0,1.21,2.74,4.01
27,2,88,61,0,21.8,0.99,4.02,5.12
8,5,5,49,3,8.2,1.68,3.56,14.71
6,6,4,53,2,13.6,1.52,1.5,18.21
42,4,329,59,0,10.2,1.1,3.37,4.79
4,1,0,91,4,22.5,1.0,3.61,32.52
38,7,27,74,11,16.7,1.89,3.18,23.52
13,2,2,83,11,21.0,1.21,3.7,30.59
14,2,0,62,14,13.9,1.25,5.57,23.52
24,6,19,40,5,9.0,1.78,1.44,13.81
28,4,68,59,0,14.8,1.4,3.72,5.35
8,4,80,70,0,19.1,1.11,6.63,7.82
31,5,227,60,0,7.7,1.16,3.59,4.84
18,3,60,58,0,13.2,1.11,2.08,3.37
5,4,90,48,0,15.9,1.38,3.49,4.94
14,5,117,50,0,8.6,1.33,1.08,2.59
57,5,11,42,46,9.5,1.52,4.44,17.94
74,8,90,53,0,10.5,1.63,3.45,5.34
31,7,95,60,0,13.2,1.95,1.93,4.18
6,3,65,70,0,11.1,1.08,5.72,6.91
26,5,0,53,26,11.6,1.64,3.73,21.15
35,3,114,104,0,23.6,1.38,3.66,5.14
32,7,24,62,8,11.0,1.75,6.0,20.44
33,2,25,71,8,20.2,1.29,2.41,25.52
23,8,180,113,0,28.6,1.38,3.69,5.39
15,5,80,38,0,8.0,1.3,3.33,4.96
10,3,53,62,0,16.9,1.57,2.21,4.05
3,2,31,37,0,9.2,1.26,2.68,4.01
22,6,184,81,0,16.6,1.42,2.84,4.34
19,7,62,76,0,9.1,1.88,6.4,8.48
27,6,66,27,0,4.8,1.74,3.6,5.61
5,4,162,72,0,15.5,1.29,3.25,4.73
29,6,19,61,10,11.8,1.55,3.68,20.4
104,4,312,77,0,19.4,1.08,1.98,3.2
18,4,106,63,0,9.0,1.37,1.02,2.62
16,2,8,77,8,10.9,1.35,3.46,17.03
22,4,68,42,0,8.8,1.25,3.52,4.92
102,6,219,58,0,6.6,1.98,3.64,5.73
7,2,47,56,0,13.0,1.22,1.79,3.07
20,2,16,45,4,10.9,1.18,2.61,16.27
8,2,78,36,0,5.4,0.86,3.74,4.75
10,2,86,92,0,19.7,0.88,5.14,6.14
16,3,97,56,0,11.5,0.97,3.48,4.57
55,3,28,55,27,8.7,1.43,3.03,16.6
83,8,238,72,0,15.6,1.74,3.59,5.39
25,9,221,90,0,17.6,1.46,6.3,12.3
12,6,5,47,7,6.9,1.52,3.53,13.72
155,5,10,56,145,6.5,2.33,1.21,11.6
11,3,89,42,0,9.5,1.03,2.91,4.08
10,6,111,61,0,13.4,1.52,1.48,3.35
3,3,292,88,0,21.3,1.04,5.82,6.93
58,8,187,25,0,4.1,1.77,6.15,8.25
39,1,83,88,0,24.4,1.09,1.31,2.64
145,5,66,62,79,12.0,1.63,2.13,17.79
5,5,0,87,5,19.0,1.3,3.52,26.92
61,6,147,80,0,18.4,1.28,3.91,5.31
18,5,94,65,0,10.9,1.4,3.28,4.84
34,5,44,39,0,9.4,1.15,3.83,5.24
4,2,152,60,0,13.8,1.27,6.28,7.73
62,11,23,47,39,12.2,2.0,3.19,19.9
33,9,44,49,0,8.5,1.79,5.33,7.4
16,7,119,60,0,11.0,1.83,4.07,6.16
29,7,3,65,26,9.8,1.53,3.31,19.29
8,4,5,45,3,11.4,0.97,3.21,17.45
10,4,105,80,0,17.6,1.16,3.36,4.82
11,3,0,65,11,9.7,1.26,1.07,15.72
3,3,51,51,0,12.7,0.96,1.78,2.96
36,4,189,43,0,10.9,1.1,6.0,7.17
48,6,97,40,0,10.8,1.57,3.52,5.43
9,2,0,59,9,10.1,1.34,2.01,16.88
22,3,144,58,0,14.0,1.15,3.54,4.81
13,5,5,39,8,4.4,1.25,6.71,13.76
22,5,16,63,6,14.1,1.29,1.49,18.74
9,1,253,77,0,12.3,1.11,2.82,4.21
7,2,139,66,0,12.0,1.02,3.1,4.27
42,8,10,60,32,15.0,1.93,5.67,25.72
16,3,78,35,0,5.6,1.12,3.55,4.98
101,5,113,83,0,17.3,1.45,4.18,5.92
17,3,87,41,0,10.0,0.95,3.58,4.72
7,3,62,63,0,9.8,1.3,5.9,7.52
50,4,77,42,0,7.8,1.57,3.36,5.02
29,4,3,54,26,8.2,1.36,1.75,14.28
32,6,20,36,12,5.5,1.53,3.69,12.53
48,7,0,52,48,11.6,1.86,6.36,25.24
9,7,39,42,0,9.0,1.81,3.18,5.31
15,6,205,89,0,16.1,1.43,2.51,4.1
14,3,4,59,10,13.0,1.26,3.34,21.53
5,1,2,90,3,12.2,0.94,3.21,19.71
13,3,105,52,0,9.4,1.31,2.04,3.58
55,6,0,45,55,10.4,1.61,3.91,18.7
20,7,140,71,0,21.0,1.73,1.21,3.26
5,5,126,62,0,9.3,1.35,3.81,5.3
4,1,73,32,0,4.2,1.82,3.31,5.31
74,5,213,61,0,10.2,1.34,3.69,5.22
15,5,120,67,0,7.4,1.63,1.61,3.48
9,3,106,58,0,9.8,1.05,4.65,6.04
13,9,123,60,0,11.3,1.6,4.13,5.91
4,2,0,56,4,7.5,1.32,6.48,18.16
59,6,13,45,46,5.4,1.57,3.84,12.17
12,4,97,40,0,10.3,1.13,2.94,4.17
56,2,0,96,56,19.7,1.28,3.58,26.96
17,3,66,55,0,11.1,1.12,1.3,2.55
60,4,35,75,25,12.5,1.48,3.48,19.41
21,3,132,56,0,9.6,1.08,1.54,2.82
35,3,78,75,0,13.5,1.21,2.73,4.19
31,3,13,66,18,15.0,1.7,1.37,21.32
29,3,23,62,6,18.0,1.4,1.56,23.39
22,5,94,91,0,20.4,1.55,3.92,5.56
13,2,0,71,13,12.8,0.88,5.65,21.14
92,2,58,73,34,18.2,1.62,3.14,24.84
7,1,0,69,7,16.1,1.22,3.11,22.24
17,5,94,41,0,13.6,1.2,3.36,4.78
17,4,67,54,0,11.0,1.18,2.99,4.39
24,10,57,23,0,4.9,1.81,4.1,6.11
11,2,8,108,3,25.9,1.15,3.85,32.49
22,2,89,61,0,11.7,1.0,7.22,8.27
14,4,112,50,0,9.2,1.21,3.26,4.62
4,4,73,63,0,9.2,1.3,3.89,5.45
17,1,336,70,0,15.0,1.17,2.95,4.17
6,5,96,44,0,6.8,1.23,4.16,5.55
3,3,2,86,1,19.6,1.32,3.4,33.47
19,2,99,55,0,12.8,1.05,1.46,2.62
26,4,167,57,0,8.5,1.45,4.07,5.64
26,2,13,56,13,14.1,1.51,4.05,22.2
27,5,0,74,27,15.5,1.42,1.06,19.36
3,3,2,59,1,8.3,1.35,3.45,15.42
5,4,0,54,5,13.9,1.36,4.14,21.77
97,8,31,38,66,9.7,1.78,1.33,14.23
6,5,62,71,0,19.2,1.84,6.14,8.32
28,4,143,69,0,9.7,1.18,3.74,5.25
9,4,7,47,2,10.2,1.62,4.13,20.92
18,7,23,22,0,4.4,1.74,6.3,8.21
9,3,288,79,0,17.4,1.39,3.39,5.06
27,6,56,24,0,9.8,1.34,5.12,6.81
19,4,154,41,0,9.7,1.23,6.32,7.68
11,2,180,93,0,18.4,0.88,3.58,4.51
6,3,0,53,6,13.3,1.39,4.3,23.35
21,2,0,43,21,8.0,1.18,6.26,19.38
6,4,143,63,0,12.5,1.42,1.25,2.92
24,2,270,66,0,13.4,1.36,2.94,4.46
175,1,0,48,175,10.4,1.86,3.42,17.87
55,4,83,98,0,22.7,1.48,6.16,7.7
31,1,117,67,0,10.2,0.97,3.55,4.62
15,3,162,45,0,11.1,1.29,1.0,2.53
3,3,138,51,0,11.3,0.78,2.25,3.21
5,1,0,67,5,15.1,1.01,3.07,20.7
52,2,0,52,52,7.7,1.11,1.0,12.87
8,3,5,71,3,15.9,1.66,3.06,23.82
9,5,5,105,4,27.1,1.86,3.61,35.39
14,2,24,24,0,6.2,0.9,4.15,5.33
6,3,68,34,0,7.9,1.06,2.4,3.75
5,2,83,41,0,5.9,1.08,3.04,4.31
16,6,74,30,0,4.7,1.99,6.18,8.3
7,3,73,42,0,7.8,0.75,3.3,4.36
8,7,6,45,2,8.0,1.79,1.57,12.65
8,3,120,93,0,15.6,1.04,3.67,4.83
26,3,86,73,0,18.2,1.2,1.31,2.82
13,1,114,74,0,12.5,0.82,2.04,3.03
14,7,180,88,0,17.2,1.28,4.59,6.03
28,6,144,76,0,15.0,1.64,3.02,4.75
14,3,0,39,14,8.6,1.66,6.42,18.98
13,3,5,63,8,13.1,1.43,4.45,24.86
25,9,63,40,0,7.4,1.53,4.15,5.87
30,2,168,76,0,11.1,1.27,1.19,2.68
14,4,0,63,14,12.2,1.52,5.85,23.48
18,2,0,63,18,14.2,1.39,2.72,20.76
8,2,274,107,0,21.5,1.01,3.24,4.48
8,3,32,38,0,6.6,1.26,3.26,4.71
33,6,7,61,26,11.0,1.96,6.21,23.36
25,1,103,90,0,19.8,1.96,2.99,5.25
25,4,4,50,21,8.4,1.21,3.53,17.59
21,3,5,43,16,7.5,1.3,3.59,14.68
17,5,10,76,7,14.8,1.32,1.29,18.41
31,3,6,58,25,13.9,1.64,3.88,27.97
38,5,126,50,0,5.9,1.51,1.3,2.99
37,1,0,46,37,8.9,1.47,1.65,16.79
15,6,81,56,0,7.1,1.25,1.0,2.42
57,2,169,53,0,7.1,1.23,3.15,4.54
20,6,0,68,20,13.4,1.22,3.93,21.9
29,4,157,62,0,13.4,1.21,1.0,2.43
21,8,52,66,0,11.0,1.69,3.84,5.78
21,4,1,47,20,6.6,1.46,3.35,13.38
8,2,2,15,6,7.2,1.31,1.0,11.91
31,6,57,53,0,12.9,1.35,3.3,4.73
213,13,251,42,0,6.2,2.68,3.83,6.83
12,5,0,40,12,5.3,1.45,4.54,13.09
18,3,59,57,0,9.2,1.12,4.34,5.78
11,3,66,71,0,11.1,1.33,3.08,4.53
11,1,51,44,0,5.6,0.82,6.36,7.48
66,5,219,41,0,13.2,1.24,5.8,7.18
9,5,58,56,0,10.6,1.59,3.22,4.91
11,4,3,54,8,6.9,1.36,3.95,14.22
4,2,0,58,4,11.5,1.48,3.6,18.36
8,3,60,38,0,5.0,0.97,1.6,2.85
4,1,100,45,0,9.5,1.15,1.0,2.3
29,6,145,60,0,9.6,1.38,1.07,2.72
204,2,101,52,103,11.1,1.69,1.09,16.26
12,6,3,63,9,11.7,1.55,1.73,17.61
4,3,159,73,0,15.2,0.84,1.83,2.73
37,6,77,55,0,10.8,1.59,4.28,5.98
9,3,77,44,0,6.1,1.19,3.08,4.35
